loan_id,payment_date,mob,amount_due,amount_paid,payment_status,dpd
LOAN000120,2024-02-20,2,3057956.2856047996,2574288.494496241,Partial,15
LOAN000120,2024-03-21,3,3057956.2856047996,1369742.7301998232,Partial,43
LOAN000121,2022-05-11,1,2098017.985383936,1559175.4501435114,Partial,27
LOAN000121,2022-06-10,2,2098017.985383936,2098017.985383936,Paid,0
LOAN000121,2022-07-10,3,2098017.985383936,2098017.985383936,Paid,0
LOAN000122,2023-12-28,1,2850353.900678562,2577847.2161376695,Partial,28
LOAN000122,2024-01-27,2,2850353.900678562,2774718.9461239376,Partial,19
LOAN000122,2024-02-26,3,2850353.900678562,2775989.2831089017,Partial,13
LOAN000123,2022-12-26,1,1574389.4861471807,1574389.4861471807,Paid,0
LOAN000123,2023-01-25,2,1574389.4861471807,1574389.4861471807,Paid,0
LOAN000123,2023-02-24,3,1574389.4861471807,1574389.4861471807,Paid,0
LOAN000124,2023-02-14,1,378875.7135614773,334499.6640762612,Partial,12
LOAN000124,2023-03-16,2,378875.7135614773,262682.0738024432,Partial,39
LOAN000124,2023-04-15,3,378875.7135614773,220973.0323943918,Partial,66
LOAN000125,2025-04-16,1,2314673.2569465376,2314673.2569465376,Paid,0
LOAN000125,2025-05-16,2,2314673.2569465376,1868010.6994568494,Partial,19
LOAN000125,2025-06-15,3,2314673.2569465376,1133014.8676137137,Partial,40
LOAN000126,2022-09-28,1,659603.3907641215,659603.3907641215,Paid,0
LOAN000126,2022-10-28,2,659603.3907641215,192141.06310808676,Partial,52
LOAN000126,2022-11-27,3,659603.3907641215,414937.3177299785,Partial,67
LOAN000127,2025-04-09,1,1002931.4906350217,1002931.4906350217,Paid,0
LOAN000127,2025-05-09,2,1002931.4906350217,1002931.4906350217,Paid,0
LOAN000127,2025-06-08,3,1002931.4906350217,800773.1659287172,Partial,3
LOAN000128,2023-12-21,1,3023839.578892921,3023839.578892921,Paid,0
LOAN000128,2024-01-20,2,3023839.578892921,2811074.7698599407,Partial,19
LOAN000128,2024-02-19,3,3023839.578892921,3873.426632946532,Partial,31
LOAN000129,2025-03-25,1,2803413.012045289,2803413.012045289,Paid,0
LOAN000129,2025-04-24,2,2803413.012045289,2803413.012045289,Paid,0
LOAN000129,2025-05-24,3,2803413.012045289,2732647.3616335737,Partial,7
LOAN000130,2023-07-07,1,4076045.2512767366,2930241.916728993,Partial,9
LOAN000130,2023-08-06,2,4076045.2512767366,1098781.455561259,Partial,46
LOAN000130,2023-09-05,3,4076045.2512767366,415730.84174628806,Partial,46
LOAN000131,2022-07-01,1,3164796.802883632,3164796.802883632,Paid,0
LOAN000131,2022-07-31,2,3164796.802883632,3000068.5238372195,Partial,23
LOAN000131,2022-08-30,3,3164796.802883632,2596325.4322908213,Partial,28
LOAN000132,2024-07-22,1,4733833.722091154,4733833.722091154,Paid,0
LOAN000132,2024-08-21,2,4733833.722091154,4733833.722091154,Paid,0
LOAN000132,2024-09-20,3,4733833.722091154,4733833.722091154,Paid,0
LOAN000133,2023-10-12,1,2217125.875281702,517463.40397893655,Partial,35
LOAN000133,2023-11-11,2,2217125.875281702,1999719.4764109869,Partial,25
LOAN000133,2023-12-11,3,2217125.875281702,2217125.875281702,Paid,0
LOAN000134,2022-09-22,1,1020530.9592690987,1020530.9592690987,Paid,0
LOAN000134,2022-10-22,2,1020530.9592690987,1020530.9592690987,Paid,0
LOAN000134,2022-11-21,3,1020530.9592690987,1020530.9592690987,Paid,0
LOAN000135,2022-12-30,1,3832827.364774351,3832827.364774351,Paid,0
LOAN000135,2023-01-29,2,3832827.364774351,791817.0242668642,Partial,56
LOAN000135,2023-02-28,3,3832827.364774351,479927.92775600275,Partial,104
LOAN000136,2025-03-16,1,2239230.5611802363,2239230.5611802363,Paid,0
LOAN000136,2025-04-15,2,2239230.5611802363,1598634.4101968883,Partial,11
LOAN000136,2025-05-15,3,2239230.5611802363,103962.83512801431,Partial,56
LOAN000137,2025-04-01,1,1597939.985923635,1318383.8973038176,Partial,15
LOAN000137,2025-05-01,2,1597939.985923635,543505.3497891739,Partial,39
LOAN000137,2025-05-31,3,1597939.985923635,1056363.5876295732,Partial,43
LOAN000138,2025-03-05,1,1131091.3261512746,858764.9118876227,Partial,8
LOAN000138,2025-04-04,2,1131091.3261512746,987353.8330351891,Partial,27
LOAN000138,2025-05-04,3,1131091.3261512746,261383.19503702593,Partial,42
LOAN000139,2024-11-10,1,1592315.0056473278,1412711.87593053,Partial,6
LOAN000139,2024-12-10,2,1592315.0056473278,1287535.380093257,Partial,9
LOAN000139,2025-01-09,3,1592315.0056473278,1540295.5763644534,Partial,12
LOAN000140,2022-08-14,1,2021104.810167748,2021104.810167748,Paid,0
LOAN000140,2022-09-13,2,2021104.810167748,2021104.810167748,Paid,0
LOAN000140,2022-10-13,3,2021104.810167748,2014316.0354649848,Partial,4
LOAN000141,2023-04-23,1,4849066.476147541,4849066.476147541,Paid,0
LOAN000141,2023-05-23,2,4849066.476147541,4849066.476147541,Paid,0
LOAN000141,2023-06-22,3,4849066.476147541,4849066.476147541,Paid,0
LOAN000142,2022-11-13,1,2618930.5326747154,2618930.5326747154,Paid,0
LOAN000142,2022-12-13,2,2618930.5326747154,2618930.5326747154,Paid,0
LOAN000142,2023-01-12,3,2618930.5326747154,2512707.78583361,Partial,1
LOAN000143,2023-11-26,1,1122357.1475256088,1122357.1475256088,Paid,0
LOAN000143,2023-12-26,2,1122357.1475256088,1122357.1475256088,Paid,0
LOAN000143,2024-01-25,3,1122357.1475256088,885495.2641500665,Partial,9
LOAN000144,2024-08-14,1,1215620.4749990166,1215620.4749990166,Paid,0
LOAN000144,2024-09-13,2,1215620.4749990166,1215620.4749990166,Paid,0
LOAN000144,2024-10-13,3,1215620.4749990166,1215620.4749990166,Paid,0
LOAN000145,2023-02-28,1,373103.17721782683,373103.17721782683,Paid,0
LOAN000145,2023-03-30,2,373103.17721782683,285553.53773502243,Partial,18
LOAN000145,2023-04-29,3,373103.17721782683,231025.04778176063,Partial,51
LOAN000146,2023-07-06,1,18581726.957792863,17798883.94157195,Partial,17
LOAN000146,2023-08-05,2,18581726.957792863,3293422.5672715954,Partial,51
LOAN000146,2023-09-04,3,18581726.957792863,8101135.818088374,Partial,69
LOAN000147,2024-01-06,1,2406339.372730125,2406339.372730125,Paid,0
LOAN000147,2024-02-05,2,2406339.372730125,2406339.372730125,Paid,0
LOAN000147,2024-03-06,3,2406339.372730125,2406339.372730125,Paid,0
LOAN000148,2023-07-07,1,3058564.7522024605,3058564.7522024605,Paid,0
LOAN000148,2023-08-06,2,3058564.7522024605,3058564.7522024605,Paid,0
LOAN000148,2023-09-05,3,3058564.7522024605,2745950.770244284,Partial,9
LOAN000149,2023-11-09,1,6623250.026401324,6623250.026401324,Paid,0
LOAN000149,2023-12-09,2,6623250.026401324,5034099.200873695,Partial,1
LOAN000149,2024-01-08,3,6623250.026401324,6623250.026401324,Paid,0
LOAN000150,2023-11-21,1,483304.9942780696,483304.9942780696,Paid,0
LOAN000150,2023-12-21,2,483304.9942780696,483304.9942780696,Paid,0
LOAN000150,2024-01-20,3,483304.9942780696,483304.9942780696,Paid,0
LOAN000151,2023-12-14,1,2087661.7865660267,2087661.7865660267,Paid,0
LOAN000151,2024-01-13,2,2087661.7865660267,1743857.7140448054,Partial,2
LOAN000151,2024-02-12,3,2087661.7865660267,1764297.6059090518,Partial,6
LOAN000152,2024-04-28,1,25248889.84500629,18435715.907029074,Partial,28
LOAN000152,2024-05-28,2,25248889.84500629,25248889.84500629,Paid,0
LOAN000152,2024-06-27,3,25248889.84500629,25248889.84500629,Paid,0
LOAN000153,2024-10-12,1,977460.207906946,568057.713119389,Partial,41
LOAN000153,2024-11-11,2,977460.207906946,896157.2478735246,Partial,23
LOAN000153,2024-12-11,3,977460.207906946,802967.6616620709,Partial,7
LOAN000154,2024-01-27,1,1139465.5529213906,1139465.5529213906,Paid,0
LOAN000154,2024-02-26,2,1139465.5529213906,1139465.5529213906,Paid,0
LOAN000154,2024-03-27,3,1139465.5529213906,1035344.0492939748,Partial,1
LOAN000155,2023-02-17,1,2464389.630534968,2464389.630534968,Paid,0
LOAN000155,2023-03-19,2,2464389.630534968,1910645.848626009,Partial,12
LOAN000155,2023-04-18,3,2464389.630534968,2110468.8696867945,Partial,16
LOAN000156,2023-03-23,1,1155137.1430995427,1155137.1430995427,Paid,0
LOAN000156,2023-04-22,2,1155137.1430995427,1155137.1430995427,Paid,0
LOAN000156,2023-05-22,3,1155137.1430995427,1068266.9619328207,Partial,5
LOAN000157,2023-09-29,1,1678305.4571803364,1424936.4699720535,Partial,19
LOAN000157,2023-10-29,2,1678305.4571803364,1676180.921082953,Partial,19
LOAN000157,2023-11-28,3,1678305.4571803364,1587147.477752941,Partial,15
LOAN000158,2022-06-11,1,1066581.4011565112,1066581.4011565112,Paid,0
LOAN000158,2022-07-11,2,1066581.4011565112,397208.21766405046,Partial,54
LOAN000158,2022-08-10,3,1066581.4011565112,183720.67242060445,Partial,57
LOAN000159,2024-03-02,1,1975620.7455846374,1975620.7455846374,Paid,0
LOAN000159,2024-04-01,2,1975620.7455846374,1975620.7455846374,Paid,0
LOAN000159,2024-05-01,3,1975620.7455846374,1975620.7455846374,Paid,0
LOAN000160,2023-06-11,1,1706268.459170422,1706268.459170422,Paid,0
LOAN000160,2023-07-11,2,1706268.459170422,1706268.459170422,Paid,0
LOAN000160,2023-08-10,3,1706268.459170422,1556559.4244049746,Partial,7
LOAN000161,2023-02-17,1,1411882.3601560828,1411882.3601560828,Paid,0
LOAN000161,2023-03-19,2,1411882.3601560828,1411882.3601560828,Paid,0
LOAN000161,2023-04-18,3,1411882.3601560828,1411882.3601560828,Paid,0
LOAN000162,2022-07-12,1,4276212.6369452765,4039904.09224828,Partial,26
LOAN000162,2022-08-11,2,4276212.6369452765,4276212.6369452765,Paid,0
LOAN000162,2022-09-10,3,4276212.6369452765,4276212.6369452765,Paid,0
LOAN000163,2022-12-26,1,1113029.9315395313,1113029.9315395313,Paid,0
LOAN000163,2023-01-25,2,1113029.9315395313,1113029.9315395313,Paid,0
LOAN000163,2023-02-24,3,1113029.9315395313,966762.4863075064,Partial,1
LOAN000164,2022-08-22,1,1294367.9533948887,1294367.9533948887,Paid,0
LOAN000164,2022-09-21,2,1294367.9533948887,1187189.1417309842,Partial,27
LOAN000164,2022-10-21,3,1294367.9533948887,647513.046994614,Partial,79
LOAN000165,2023-12-19,1,1801535.641522528,1590978.2108974115,Partial,19
LOAN000165,2024-01-18,2,1801535.641522528,369053.53912455647,Partial,35
LOAN000165,2024-02-17,3,1801535.641522528,396318.1481068443,Partial,63
LOAN000166,2023-02-16,1,303568.8973246557,267767.98650230316,Partial,1
LOAN000166,2023-03-18,2,303568.8973246557,298321.5296527591,Partial,19
LOAN000166,2023-04-17,3,303568.8973246557,283799.4269897183,Partial,27
LOAN000167,2025-03-05,1,1531054.6838373418,1135711.1662857092,Partial,13
LOAN000167,2025-04-04,2,1531054.6838373418,239775.43145086506,Partial,41
LOAN000167,2025-05-04,3,1531054.6838373418,369971.6640394916,Partial,67
LOAN000168,2024-08-13,1,12637195.849467367,12637195.849467367,Paid,0
LOAN000168,2024-09-12,2,12637195.849467367,12637195.849467367,Paid,0
LOAN000168,2024-10-12,3,12637195.849467367,12637195.849467367,Paid,0
LOAN000169,2025-03-29,1,470767.6189762503,425793.89861521625,Partial,18
LOAN000169,2025-04-28,2,470767.6189762503,470767.6189762503,Paid,0
LOAN000169,2025-05-28,3,470767.6189762503,470767.6189762503,Paid,0
LOAN000170,2024-02-02,1,2336249.573303388,2336249.573303388,Paid,0
LOAN000170,2024-03-03,2,2336249.573303388,2336249.573303388,Paid,0
LOAN000170,2024-04-02,3,2336249.573303388,2231957.3510381747,Partial,3
LOAN000171,2024-01-22,1,1381918.0017037366,1048467.1655655066,Partial,11
LOAN000171,2024-02-21,2,1381918.0017037366,1381918.0017037366,Paid,0
LOAN000171,2024-03-22,3,1381918.0017037366,1381918.0017037366,Paid,0
LOAN000172,2024-08-23,1,1185305.1473417047,1185305.1473417047,Paid,0
LOAN000172,2024-09-22,2,1185305.1473417047,1185305.1473417047,Paid,0
LOAN000172,2024-10-22,3,1185305.1473417047,1185305.1473417047,Paid,0
LOAN000173,2023-09-11,1,2246846.8756665885,2185385.4552640235,Partial,2
LOAN000173,2023-10-11,2,2246846.8756665885,2246846.8756665885,Paid,0
LOAN000173,2023-11-10,3,2246846.8756665885,1789467.1665560124,Partial,2
LOAN000174,2022-11-11,1,1579421.0164195371,1579421.0164195371,Paid,0
LOAN000174,2022-12-11,2,1579421.0164195371,1579421.0164195371,Paid,0
LOAN000174,2023-01-10,3,1579421.0164195371,1149943.8141198356,Partial,7
LOAN000175,2023-11-13,1,1384340.012212426,981118.1548305055,Partial,13
LOAN000175,2023-12-13,2,1384340.012212426,919765.3846243117,Partial,35
LOAN000175,2024-01-12,3,1384340.012212426,97549.55472049766,Partial,43
LOAN000176,2024-09-09,1,1316526.9581672212,1316526.9581672212,Paid,0
LOAN000176,2024-10-09,2,1316526.9581672212,1316526.9581672212,Paid,0
LOAN000176,2024-11-08,3,1316526.9581672212,974639.2364312657,Partial,7
LOAN000177,2023-09-11,1,745967.965810069,745967.965810069,Paid,0
LOAN000177,2023-10-11,2,745967.965810069,708134.275034734,Partial,20
LOAN000177,2023-11-10,3,745967.965810069,26945.690879542624,Partial,45
LOAN000178,2022-11-05,1,1170593.570607202,1170593.570607202,Paid,0
LOAN000178,2022-12-05,2,1170593.570607202,1170593.570607202,Paid,0
LOAN000178,2023-01-04,3,1170593.570607202,1170593.570607202,Paid,0
LOAN000179,2024-07-19,1,1571111.8790584772,1571111.8790584772,Paid,0
LOAN000179,2024-08-18,2,1571111.8790584772,1571111.8790584772,Paid,0
LOAN000179,2024-09-17,3,1571111.8790584772,1470266.8626208198,Partial,9
LOAN000180,2025-03-24,1,1473813.2366052421,1473813.2366052421,Paid,0
LOAN000180,2025-04-23,2,1473813.2366052421,1473813.2366052421,Paid,0
LOAN000180,2025-05-23,3,1473813.2366052421,1359430.7806722373,Partial,4
LOAN000181,2025-02-01,1,1253469.23247094,1253469.23247094,Paid,0
LOAN000181,2025-03-03,2,1253469.23247094,1253469.23247094,Paid,0
LOAN000181,2025-04-02,3,1253469.23247094,1253469.23247094,Paid,0
LOAN000182,2022-09-02,1,1320512.2517033683,1106594.059230408,Partial,25
LOAN000182,2022-10-02,2,1320512.2517033683,953646.3722231666,Partial,18
LOAN000182,2022-11-01,3,1320512.2517033683,1083243.6577437094,Partial,23
LOAN000183,2022-08-26,1,3132325.861704775,2253570.308295581,Partial,4
LOAN000183,2022-09-25,2,3132325.861704775,3132325.861704775,Paid,0
LOAN000183,2022-10-25,3,3132325.861704775,3132325.861704775,Paid,0
LOAN000184,2025-01-30,1,1517183.6641442934,1517183.6641442934,Paid,0
LOAN000184,2025-03-01,2,1517183.6641442934,1517183.6641442934,Paid,0
LOAN000184,2025-03-31,3,1517183.6641442934,1517183.6641442934,Paid,0
LOAN000185,2023-06-24,1,4906654.87710966,4906654.87710966,Paid,0
LOAN000185,2023-07-24,2,4906654.87710966,4906654.87710966,Paid,0
LOAN000185,2023-08-23,3,4906654.87710966,4291501.5675007105,Partial,1
LOAN000186,2025-04-15,1,4975120.565814614,4975120.565814614,Paid,0
LOAN000186,2025-05-15,2,4975120.565814614,4975120.565814614,Paid,0
LOAN000186,2025-06-14,3,4975120.565814614,4296973.5132112,Partial,7
LOAN000187,2023-10-10,1,1450216.1563499796,1287926.0389303623,Partial,4
LOAN000187,2023-11-09,2,1450216.1563499796,285116.073550791,Partial,37
LOAN000187,2023-12-09,3,1450216.1563499796,291596.3614716686,Partial,42
LOAN000188,2023-03-19,1,2775510.1850792486,2775510.1850792486,Paid,0
LOAN000188,2023-04-18,2,2775510.1850792486,2775510.1850792486,Paid,0
LOAN000188,2023-05-18,3,2775510.1850792486,2775510.1850792486,Paid,0
LOAN000189,2023-09-26,1,837355.0588251646,695557.1291412337,Partial,29
LOAN000189,2023-10-26,2,837355.0588251646,19938.75048199894,Partial,51
LOAN000189,2023-11-25,3,837355.0588251646,149700.79828708307,Partial,53
LOAN000190,2023-10-28,1,1607943.6213894156,1607943.6213894156,Paid,0
LOAN000190,2023-11-27,2,1607943.6213894156,1607943.6213894156,Paid,0
LOAN000190,2023-12-27,3,1607943.6213894156,1607943.6213894156,Paid,0
LOAN000191,2024-10-13,1,971194.7679883324,971194.7679883324,Paid,0
LOAN000191,2024-11-12,2,971194.7679883324,859276.7491399132,Partial,10
LOAN000191,2024-12-12,3,971194.7679883324,958851.7451019378,Partial,22
LOAN000192,2025-02-21,1,1609949.777957448,1609949.777957448,Paid,0
LOAN000192,2025-03-23,2,1609949.777957448,1609949.777957448,Paid,0
LOAN000192,2025-04-22,3,1609949.777957448,1609949.777957448,Paid,0
LOAN000193,2023-09-10,1,2897948.8143527084,2897948.8143527084,Paid,0
LOAN000193,2023-10-10,2,2897948.8143527084,2897948.8143527084,Paid,0
LOAN000193,2023-11-09,3,2897948.8143527084,2897948.8143527084,Paid,0
LOAN000194,2022-11-13,1,1229785.2270391108,288277.26724226156,Partial,51
LOAN000194,2022-12-13,2,1229785.2270391108,449832.5398086026,Partial,64
LOAN000194,2023-01-12,3,1229785.2270391108,276549.8263659854,Partial,70
LOAN000195,2022-06-15,1,2466128.785231601,2453262.9849999454,Partial,6
LOAN000195,2022-07-15,2,2466128.785231601,1734427.1917035354,Partial,24
LOAN000195,2022-08-14,3,2466128.785231601,1545653.8118126963,Partial,32
LOAN000196,2024-07-12,1,4329595.629612656,4208352.539327611,Partial,9
LOAN000196,2024-08-11,2,4329595.629612656,4329595.629612656,Paid,0
LOAN000196,2024-09-10,3,4329595.629612656,3241306.669234052,Partial,7
LOAN000197,2025-02-19,1,718428.6349382676,566450.0099276357,Partial,25
LOAN000197,2025-03-21,2,718428.6349382676,224905.31837428646,Partial,64
LOAN000197,2025-04-20,3,718428.6349382676,118406.21903714148,Partial,78
LOAN000198,2023-04-30,1,622274.4283376362,235620.6123821713,Partial,30
LOAN000198,2023-05-30,2,622274.4283376362,63121.146077374746,Partial,37
LOAN000198,2023-06-29,3,622274.4283376362,21902.82108350602,Partial,42
LOAN000199,2022-12-17,1,1464416.7401145527,1464416.7401145527,Paid,0
LOAN000199,2023-01-16,2,1464416.7401145527,1464416.7401145527,Paid,0
LOAN000199,2023-02-15,3,1464416.7401145527,1464416.7401145527,Paid,0
LOAN000200,2025-01-05,1,2426353.453901871,2426353.453901871,Paid,0
LOAN000200,2025-02-04,2,2426353.453901871,2426353.453901871,Paid,0
LOAN000200,2025-03-06,3,2426353.453901871,2426353.453901871,Paid,0
LOAN000201,2024-09-25,1,1811413.5926452402,1278542.6453487687,Partial,29
LOAN000201,2024-10-25,2,1811413.5926452402,1386880.205349321,Partial,21
LOAN000201,2024-11-24,3,1811413.5926452402,1296775.6527325155,Partial,25
LOAN000202,2023-06-07,1,1287200.2833435298,1128587.3735411363,Partial,25
LOAN000202,2023-07-07,2,1287200.2833435298,1287200.2833435298,Paid,0
LOAN000202,2023-08-06,3,1287200.2833435298,1287200.2833435298,Paid,0
LOAN000203,2023-05-17,1,3509442.8986512674,3509442.8986512674,Paid,0
LOAN000203,2023-06-16,2,3509442.8986512674,3509442.8986512674,Paid,0
LOAN000203,2023-07-16,3,3509442.8986512674,3509442.8986512674,Paid,0
LOAN000204,2024-04-16,1,2055294.6419789656,2055294.6419789656,Paid,0
LOAN000204,2024-05-16,2,2055294.6419789656,1874953.864528482,Partial,27
LOAN000204,2024-06-15,3,2055294.6419789656,774422.8284350021,Partial,32
LOAN000205,2023-04-11,1,6302302.412394376,4799239.635325642,Partial,6
LOAN000205,2023-05-11,2,6302302.412394376,6302302.412394376,Paid,0
LOAN000205,2023-06-10,3,6302302.412394376,5103038.288774757,Partial,3
LOAN000206,2024-02-21,1,5363284.322777917,5363284.322777917,Paid,0
LOAN000206,2024-03-22,2,5363284.322777917,3890213.5482044555,Partial,10
LOAN000206,2024-04-21,3,5363284.322777917,787013.2841446024,Partial,33
LOAN000207,2022-05-06,1,1215041.0696495746,1185295.2336037587,Partial,20
LOAN000207,2022-06-05,2,1215041.0696495746,719004.8172810002,Partial,48
LOAN000207,2022-07-05,3,1215041.0696495746,842342.0038178379,Partial,91
LOAN000208,2024-04-15,1,5166977.2845080225,4682120.825396733,Partial,15
LOAN000208,2024-05-15,2,5166977.2845080225,2113211.291379081,Partial,36
LOAN000208,2024-06-14,3,5166977.2845080225,3606304.2679746915,Partial,92
LOAN000209,2023-10-31,1,3436677.2715061647,3436677.2715061647,Paid,0
LOAN000209,2023-11-30,2,3436677.2715061647,3436677.2715061647,Paid,0
LOAN000209,2023-12-30,3,3436677.2715061647,3092851.8130825046,Partial,4
LOAN000210,2025-04-04,1,477273.2567854682,477273.2567854682,Paid,0
LOAN000210,2025-05-04,2,477273.2567854682,477273.2567854682,Paid,0
LOAN000210,2025-06-03,3,477273.2567854682,465628.72084914485,Partial,7
LOAN000211,2022-09-20,1,1937785.5428766923,1937785.5428766923,Paid,0
LOAN000211,2022-10-20,2,1937785.5428766923,1937785.5428766923,Paid,0
LOAN000211,2022-11-19,3,1937785.5428766923,1551595.7986498727,Partial,7
LOAN000212,2023-08-18,1,1338957.5524545917,1338957.5524545917,Paid,0
LOAN000212,2023-09-17,2,1338957.5524545917,1209439.6096177755,Partial,9
LOAN000212,2023-10-17,3,1338957.5524545917,973251.9607206929,Partial,2
LOAN000213,2022-09-16,1,1516650.4591151082,1516650.4591151082,Paid,0
LOAN000213,2022-10-16,2,1516650.4591151082,1516650.4591151082,Paid,0
LOAN000213,2022-11-15,3,1516650.4591151082,1516650.4591151082,Paid,0
LOAN000214,2023-04-21,1,1561275.2803969379,1520699.9047010147,Partial,2
LOAN000214,2023-05-21,2,1561275.2803969379,1235302.205359059,Partial,25
LOAN000214,2023-06-20,3,1561275.2803969379,250640.26442445544,Partial,65
LOAN000215,2025-03-24,1,5907878.549883166,5907878.549883166,Paid,0
LOAN000215,2025-04-23,2,5907878.549883166,5907878.549883166,Paid,0
